Project,Event,Year,PCG,Collection,Station_Type,Date,Start_Time_GMT,Samp_Dur,Start_Latitude,Start_Longitude,Start_Depth,LastOfTemp,No Readable Frames,Turbidity,Biotic_Density,Biotic_Type,Biotic_Height,Substrate,Size,Relief,Current_Direction,Current_Magnitude,MeanCount,SumCount,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
T60,2012-1067,2012,T60123434324,123434,Random,7/14/2012,22:00,83,28.83426094,-80.44072723,20,23.03544376,41,1,7.5,Unknown,Low,1,Coarse,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1001,2014,T60143005324,143005,Random,4/30/2014,12:11,103,29.65909386,-80.85468292,27,20.86925,41,1,2.5,Algae,Low,1,Coarse,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1151,2013,T60134236324,134236,Random,8/30/2013,16:09,108,31.60640526,-79.67250061,73,22.93798667,41,0,7.5,Unknown,Low,7.5,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1006,2014,T60143035324,143035,Random,5/1/2014,19:24,105,27.70935631,-80.12229156,24,21.40501429,41,2,12.5,Algae,Low,12.5,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1150,2013,T60134226324,134226,Random,8/30/2013,12:56,89,31.63442802,-79.65716553,70,22.4461,41,0,40,Other,High,20,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-234,2014,P05140147324,140147,Random,6/17/2014,16:55,100,34.14033127,-76.8093338,30,23.90600014,41,0,22.5,Algae,High,35,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1146,2014,T60143946324,143946,Random,8/12/2014,21:10,83,31.58001328,-80.37683105,30,29.307,41,1,30,Other,High,37.5,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1150,2014,T60143976324,143976,Random,8/14/2014,19:05,104,29.73397064,-80.46855164,35,22.4222,41,1,5.5,Other,Low,5,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1058,2012,T60123371324,123371,NonRandom,7/12/2012,12:54,88,29.56398582,-80.39364624,41,19.66562004,41,1,5,Other,Low,0.5,Coarse,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1056,2012,T60123361324,123361,Random,7/11/2012,16:08,106,29.94457245,-80.50004578,43,16.60105038,41,1,5,Algae,Low,0.5,Coarse,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1059,2012,T60123378324,123378,Random2013,7/12/2012,15:38,87,29.54842758,-80.38820648,41,19.38345003,41,1,32.5,Other,High,1,Coarse,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-37,2013,P05130248324,130248,Random,6/24/2013,16:21,97,32.84944153,-78.26426697,47,20.04360008,41,0,25,Other,Low,2.5,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1175,2013,T60134379324,134379,Random,9/22/2013,12:24,92,31.59081078,-80.76568604,20,27.7160087,41,2,7.5,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1122,2012,T60128295324,128295,Random2013,8/17/2012,14:26,82,34.92695236,-75.51721191,54,19.55520058,41,0,3.5,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1058,2012,T60123372324,123372,Random,7/12/2012,12:59,93,29.5614109,-80.39139557,39,19.66562004,41,1,10,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1058,2012,T60123375324,123375,Random2013,7/12/2012,13:13,98,29.5537262,-80.38911438,40,19.66562004,41,1,22.5,Algae,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-250,2014,P05140257324,140257,Random,7/10/2014,15:59,91,32.28641891,-79.72714996,23,26.70100021,41,1,5,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1137,2012,T60123516324,123516,Random,8/25/2012,15:54,91,31.68675423,-80.3291626,30,25.05069574,41,0,6,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1157,2012,T60123632324,123632,Random,9/20/2012,12:03,89,31.59416389,-80.8026886,20,27.01749372,41,1,10,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1061,2012,T60123395324,123395,NonRandom,7/13/2012,12:06,95,29.32126808,-80.50806427,32,21.4109993,41,1,1.5,Algae,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1060,2012,T60123387324,123387,Random,7/12/2012,18:42,104,29.53616905,-80.42273712,39,19.98630047,41,1,12.5,Algae,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1057,2012,T60123368324,123368,Random,7/11/2012,20:36,102,29.85091782,-80.52789307,38,16.64822732,41,1,20,Algae,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-251,2014,P05140265324,140265,Random,7/10/2014,18:33,95,32.25091171,-79.70950317,27,26.28300095,41,1,10,Other,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1058,2012,T60123373324,123373,Random,7/12/2012,13:04,95,29.55845642,-80.39128876,41,19.66562004,41,1,7.5,Other,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1149,2013,T60134221324,134221,Random,8/29/2013,20:08,105,31.54598045,-79.72653198,69,21.94030357,41,0,1,Unknown,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1048,2012,T60123305324,123305,Random,7/8/2012,20:34,114,31.05434418,-80.0361557,49,26.58754921,41,1,3.5,Unknown,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1054,2012,T60123347324,123347,Random,7/10/2012,20:25,114,30.51049232,-80.47868347,38,21.36994934,41,1,3.5,Unknown,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1112,2013,T60133723324,133723,Random2014,7/28/2013,16:57,88,29.21470451,-80.39807129,30,16.8769325,41,1,35,Unknown,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1158,2014,T60144019324,144019,Random,8/16/2014,16:43,83,29.03701591,-80.19979858,55,20.1618,41,1,0.5,Algae,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1147,2014,T60143952324,143952,Random,8/13/2014,11:34,80,31.52959633,-79.82736969,47,21.54983684,41,0,2.5,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1137,2012,T60123517324,123517,Random,8/25/2012,15:57,96,31.68543625,-80.33362579,29,25.05069574,41,0,5,Other,High,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1149,2014,T60143966324,143966,NonRandom,8/14/2014,15:52,73,29.61842346,-80.5390625,33,23.2634625,41,1,0.5,Algae,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1056,2012,T60123362324,123362,Random,7/11/2012,16:19,111,29.93274307,-80.51878357,37,16.60105038,41,1,2.5,Unknown,Low,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1053,2012,T60123337324,123337,Random,7/10/2012,15:16,98,30.64362144,-80.21255493,44,20.48900032,41,0,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1137,2012,T60123513324,123513,Random,8/25/2012,15:43,80,31.6805191,-80.32899475,30,25.05069574,41,0,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1137,2012,T60123518324,123518,Random,8/25/2012,16:00,104,31.68174744,-80.33454132,29,25.05069574,41,0,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-283,2014,P05140489324,140489,Random,9/12/2014,17:48,89,32.53860855,-79.55902863,21,28.11899948,41,1,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-295,2014,P05140574324,140574,Random,10/1/2014,19:55,82,33.85216904,-77.26583099,31,26.65399933,41,1,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-295,2014,P05140575324,140575,Random,10/1/2014,19:59,85,33.85660172,-77.26695251,32,26.65399933,41,1,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-262,2014,P05140344324,140344,Recon,8/11/2014,20:37,105,32.59194183,-79.15444946,33,25.38800049,41,1,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1009,2012,T60123057324,123057,Random,4/26/2012,20:22,85,27.33475113,-80.06850433,25,21.53458187,41,1,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1175,2013,T60134378324,134378,Random,9/22/2013,12:19,85,31.5858593,-80.76111603,19,27.7160087,41,2,0,N/A,N/A,0,N/A,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1086,2013,T60133541324,133541,Random2014,6/26/2013,15:04,74,28.27964592,-80.14228821,43,18.56339289,41,2,3.5,Algae,Low,10.5,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1028,2013,T60133162324,133162,Random,5/26/2013,11:58,97,29.17436981,-80.51824951,27,21.99741029,41,1,20,Algae,Low,12.5,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1121,2012,T60128293324,128293,Random2013,8/17/2012,12:17,105,34.91852951,-75.52631378,54,19.17655387,41,0,22.5,Algae,Low,7.5,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1046,2012,T60123291324,123291,NonRandom,7/8/2012,12:22,111,31.21961021,-79.89131165,49,25.59560013,41,1,10,Algae,Low,15,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1146,2014,T60143950324,143950,Random,8/12/2014,21:30,106,31.58333015,-80.40470123,30,29.307,41,1,17.5,Other,High,25,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1001,2013,T60133002324,133002,Random,4/30/2013,20:22,85,31.62468147,-80.57433319,24,19.4081,41,1,1,Algae,Low,1,Coarse,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1001,2013,T60133003324,133003,Random,4/30/2013,20:32,87,31.62254524,-80.56352997,25,19.4081,41,1,5,Algae,Low,2,Coarse,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1047,2012,T60123298324,123298,Random,7/8/2012,15:34,117,31.13088799,-79.91704559,51,26.16839981,41,1,15,Other,High,35,Continuous,High,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1086,2013,T60133545324,133545,Random2014,6/26/2013,15:21,107,28.26027107,-80.13704681,43,18.56339289,41,1,5,Algae,Low,10,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1047,2012,T60123295324,123295,Random,7/8/2012,15:16,101,31.14764786,-79.91196442,52,26.16839981,41,1,17.5,Other,High,27.5,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1013,2012,T60123082324,123082,Random,4/28/2012,12:09,89,28.71912956,-80.14123535,52,14.75230026,41,0,17.5,Unknown,High,7.5,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1022,2012,T60123145324,123145,Random,4/30/2012,14:39,110,31.24639702,-79.88053131,50,19.38876661,41,1,40,Other,High,50,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1012,2012,T60123075324,123075,Random,4/27/2012,19:59,85,27.70925522,-80.12232971,26,19.81831932,41,1,65,Other,Low,87.5,Continuous,Moderate,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1123,2013,T60133792324,133792,Random2014,7/31/2013,17:25,83,28.75355721,-80.44651794,21,19.48537797,41,2,20,Other,High,10,Continuous,Low,Away,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1118,2013,T60133757324,133757,Random2014,7/30/2013,11:55,81,28.94285774,-80.48149109,20,19.00601556,41,1,52.5,Algae,Low,69,Continuous,High,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1028,2013,T60133159324,133159,Random,5/26/2013,11:30,95,29.21004295,-80.52758789,26,21.99741029,41,1,25,Algae,Low,38,Continuous,High,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1033,2013,T60133191324,133191,Random,5/27/2013,15:12,77,27.79018402,-80.01287842,55,18.642,41,1,22.5,Algae,Low,1.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-251,2014,P05140267324,140267,Random,7/10/2014,18:40,98,32.24546814,-79.7040329,27,26.28300095,41,1,5,Other,Low,1.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1085,2013,T60133536324,133536,Random2014,6/26/2013,12:03,118,28.3157444,-80.15249634,42,17.75762297,41,2,37.5,Other,High,2,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1149,2014,T60143967324,143967,Random,8/14/2014,15:55,76,29.61668396,-80.54063416,33,23.2634625,41,1,5,Algae,Low,3.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1056,2011,T60113362324,113362,Random,7/26/2011,18:33,95,30.90500069,-80.60282135,36,23.95149304,41,0,10,Algae,Low,3.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1085,2013,T60133538324,133538,Random2014,6/26/2013,12:23,130,28.28523254,-80.14383698,41,17.75762297,41,2,10,Other,Low,5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1156,2012,T60123623324,123623,Random,9/19/2012,16:50,105,31.3831768,-80.89202118,20,27.05222988,41,1,30,Other,High,6,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-236,2014,P05140160324,140160,Random,6/18/2014,10:58,93,34.53900146,-76.21016693,35,23.97900009,41,1,15,Algae,Low,7.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1025,2011,T60113172324,113172,Random2012,6/26/2011,18:00,92,27.71313667,-80.12472534,24,17.73605018,41,1,40,Algae,Low,7.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1086,2013,T60133542324,133542,Random2014,6/26/2013,15:11,93,28.27155685,-80.14027405,44,18.56339289,41,2,27.5,Other,Low,7.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1028,2013,T60133160324,133160,Random,5/26/2013,11:40,95,29.1975708,-80.52433014,26,21.99741029,41,1,27.5,Other,Low,7.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1030,2013,T60133175324,133175,Random,5/26/2013,17:47,83,29.13884926,-80.50840759,24,22.06933784,41,1,30,Other,Low,7.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1118,2013,T60133760324,133760,Random2014,7/30/2013,12:13,89,28.93413162,-80.48218536,20,19.00601556,41,1,20,Other,Low,7.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-236,2014,P05140164324,140164,Random,6/18/2014,11:22,97,34.52299881,-76.21399689,36,23.97900009,41,1,17.5,Other,Low,10,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1007,2014,T60143042324,143042,Random,5/2/2014,12:02,112,28.21006012,-80.23732758,24,20.06910909,41,1,55,Other,High,12.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1157,2014,T60144015324,144015,Random,8/16/2014,14:06,84,29.15324783,-80.23159027,52,21.09041,41,1,10,Other,High,15,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1150,2013,T60134230324,134230,Random,8/30/2013,13:25,102,31.62519264,-79.66401672,68,22.4461,41,0,12.5,Other,High,5,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-236,2014,P05140163324,140163,Random,6/18/2014,11:16,95,34.53316116,-76.21553802,36,23.97900009,41,1,22.5,Other,High,22.5,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1156,2012,T60123624324,123624,NonRandom,9/19/2012,17:25,120,31.38305283,-80.88577271,19,27.05222988,41,1,10,Other,High,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1121,2012,T60128292324,128292,Random2013,8/17/2012,12:14,98,34.91848755,-75.52328491,55,19.17655387,41,0,7.5,Other,Low,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1065,2011,T60113410324,113410,Random,8/17/2011,15:54,95,31.15096664,-79.91152954,53,20.58905029,41,1,67.5,Other,Low,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1001,2014,T60143003324,143003,Random,4/30/2014,12:00,95,29.66012764,-80.84327698,28,20.86925,41,1,1,Unknown,Low,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1060,2012,T60123385324,123385,Random,7/12/2012,18:34,92,29.53802299,-80.42739868,38,19.98630047,41,1,22.5,Unknown,Low,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1048,2012,T60123301324,123301,Random,7/8/2012,20:09,95,31.07077217,-80.02754211,50,26.58754921,41,1,20,Unknown,Low,1,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1008,2014,T60143044324,143044,Random,5/2/2014,14:26,85,28.20432472,-80.23621368,26,19.79946667,41,1,7.5,Algae,Low,2.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1058,2011,T60113377324,113377,Random,7/27/2011,15:48,98,31.42775726,-80.36191559,36,21.27759933,41,1,3.5,Algae,Low,22.5,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-234,2014,P05140148324,140148,Random,6/17/2014,16:59,102,34.14233017,-76.81282806,30,23.90600014,41,0,20,Algae,High,32.5,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-234,2014,P05140146324,140146,Random,6/17/2014,16:52,97,34.13497925,-76.80977631,30,23.90600014,41,0,55,Algae,High,62.5,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-285,2014,P05140505324,140505,Recon,9/13/2014,20:17,108,33.63954163,-76.95707703,37,27.91300011,41,0,82.5,Algae,High,80,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1155,2012,T60123618324,123618,Random,9/19/2012,13:05,110,31.38899231,-80.88952637,19,26.98486958,41,1,22.5,Other,High,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-250,2014,P05140258324,140258,Random,7/10/2014,16:03,92,32.28166962,-79.72200012,25,26.70100021,41,1,12.5,Other,Low,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1148,2013,T60134214324,134214,Random,8/29/2013,16:41,93,31.48335266,-79.74794769,68,22.502,41,0,5,Unknown,Low,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1158,2014,T60144020324,144020,Random,8/16/2014,16:47,88,29.03364944,-80.19780731,57,20.1618,41,1,1,Algae,High,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1056,2011,T60113365324,113365,Random,7/27/2011,20:55,82,30.88745499,-80.61198425,35,23.95149304,41,0,0,N/A,N/A,0.5,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1061,2012,T60123394324,123394,NonRandom,7/13/2012,11:58,96,29.32226372,-80.51017761,30,21.4109993,41,1,7.5,Other,Low,1,Coarse,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1123,2013,T60133795324,133795,Random2014,7/31/2013,17:43,92,28.74330711,-80.44468689,21,19.48537797,41,2,0,N/A,N/A,5,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-262,2014,P05140341324,140341,Random,8/11/2014,20:26,96,32.5861702,-79.15032959,33,25.38800049,41,1,10,Other,High,10,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1146,2014,T60143948324,143948,Random,8/12/2014,21:20,96,31.58002472,-80.39503479,29,29.307,41,1,12.5,Other,High,12.5,Continuous,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1175,2013,T60134377324,134377,Random2014,9/22/2013,12:09,86,31.58121872,-80.75946808,21,27.7160087,41,1,10,Other,High,0,N/A,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1155,2012,T60123622324,123622,Random,9/19/2012,15:59,101,31.38570786,-80.89646912,19,26.98486958,41,1,20,Other,High,0,N/A,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1156,2012,T60123625324,123625,Random,9/19/2012,18:26,111,31.37919998,-80.89317322,19,27.05222988,41,1,20,Other,High,0,N/A,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-44,2013,P05130296324,130296,Random,7/16/2013,14:02,92,33.77703094,-77.49720764,29,21.95429993,41,1,25,Algae,High,0,N/A,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1122,2012,T60128297324,128297,Random2013,8/17/2012,14:33,90,34.92253494,-75.52323151,53,19.55520058,41,0,5.5,Other,High,0,N/A,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1008,2012,T60123055324,123055,NonRandom,4/26/2012,17:55,96,27.22554779,-80.05149841,24,21.76484966,41,1,25,Other,High,0,N/A,Low,Sideways,Strong,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
